date,t_mean,t_max,ghi,north,east,south,west
2025-11-25,25.980000,29.430000,4.317100,1.213380,2.357642,4.757163,2.624818
2025-11-26,25.410000,28.470000,4.233100,1.216198,2.331864,4.649910,2.455298
2025-11-27,25.140000,28.040000,4.040900,1.219568,2.216638,4.268750,2.449463
2025-11-28,24.720000,27.430000,3.735600,1.301601,2.010929,3.613687,2.136946
2025-11-29,25.020000,27.800000,4.054300,1.199638,2.121610,4.186939,2.281540
2025-11-30,24.960000,27.790000,4.099700,1.181113,2.277328,4.448335,2.361246
2025-12-01,24.700000,27.380000,3.989800,1.237116,1.995764,4.106920,2.324074
2025-12-02,25.170000,28.130000,3.685000,1.312713,2.138210,3.697865,2.001357
2025-12-03,24.990000,28.100000,3.877700,1.205598,1.971630,3.992745,2.186428
2025-12-04,24.930000,28.260000,3.341000,1.379496,1.929815,2.831999,1.673110
2025-12-05,24.720000,26.950000,2.116100,1.077601,1.121266,1.247098,1.142193
2025-12-06,24.750000,27.560000,3.553400,1.246521,1.800849,3.354872,1.838564
2025-12-07,25.100000,29.070000,3.980400,1.153240,2.046324,4.328894,2.327340
2025-12-08,25.480000,30.100000,4.028600,1.158165,2.286833,4.499287,2.285622
2025-12-09,24.890000,28.890000,3.715700,1.206203,2.280524,4.117163,2.007822
2025-12-10,24.440000,28.340000,3.822200,1.208915,2.301874,4.319492,1.958883
2025-12-11,25.240000,28.850000,3.419300,1.429738,2.435092,3.159004,1.627777
2025-12-12,25.180000,28.740000,3.670300,1.321672,1.913791,3.768829,2.400844
2025-12-13,24.940000,28.320000,3.416600,1.348593,1.740235,3.118818,2.063308
2025-12-14,24.030000,25.320000,1.672800,0.746426,0.963552,1.557387,1.072443
2025-12-15,25.010000,29.320000,3.785000,1.223838,2.214362,4.072222,2.006924
2025-12-16,23.730000,26.400000,1.546600,0.763098,0.847120,1.061819,0.880104
2025-12-17,24.140000,26.900000,2.672900,1.202679,1.401551,1.887474,1.364401
2025-12-18,24.590000,27.140000,1.651200,0.845973,0.857737,0.952306,0.888788
2025-12-19,19.830000,21.630000,2.497000,1.153678,1.214981,1.840364,1.533725
2025-12-20,19.400000,21.820000,2.743900,1.212070,1.351207,2.026213,1.568265
2025-12-21,19.320000,21.980000,3.345600,1.332599,1.698514,2.921586,1.939414
2025-12-22,20.180000,23.120000,4.110500,1.107602,2.052930,4.729853,2.376969
2025-12-23,20.100000,23.100000,4.161600,1.046671,1.972703,4.953456,2.647308
2025-12-24,20.910000,23.460000,3.723800,1.289025,2.183014,4.148008,2.093007
2025-12-25,22.140000,23.900000,3.008900,1.183843,1.671184,2.830780,1.739025
2025-12-26,22.270000,24.380000,3.703700,1.246944,2.002450,3.868862,2.116234
2025-12-27,21.770000,24.400000,3.099800,1.237242,1.523057,2.651602,1.771762
2025-12-28,22.680000,26.230000,3.412300,1.259140,1.777481,3.156596,1.894255
2025-12-29,22.780000,26.310000,3.084700,1.264505,1.611752,2.536900,1.742827
2025-12-30,21.950000,23.620000,3.605300,1.317527,1.920929,3.413517,1.906633
2025-12-31,20.200000,22.040000,3.979400,1.273538,2.283486,4.201166,2.153174
